"Y" "X1" "X2" "X3" "X4" "X5" "X6" "X7" "X8" "X9" "X10" "X11" "X12" "X13" "X14" "X15" "X16"
"6800" "N" 0.214827526975668 2.06782236002047 1.16191788967733 1.69510428776106 0.932281797895803 2.50821989036759 -2.35008987914051 -1.40775413054269 0.51037220765536 1.03769163659864 1.19970756601617 -0.515195065930563 0.137557192181454 -0.495059926182172 1.72050908263281 -0.552626846840322
"5753" "A" -1.50534084036028 -1.04856795320211 -2.37572863176609 -0.877197926904551 -1.54963337899583 -1.60051012488651 0.122907994310516 0.0341244599755994 -1.5803532064687 0.0505420584035869 -2.12903079346872 -0.515195065930563 -0.973567138848062 -2.17515130592059 -1.5121329755616 -1.69284730111884
"10401" "K" 0.644869618809656 0.120078414256358 1.16191788967733 -0.0197638553493475 2.42143090403078 1.13864321861622 -1.113590942415 0.99537685365446 1.55573491471739 -1.43018230888899 1.19970756601617 0.690362593904615 -0.973567138848062 1.18503145355625 -0.219076152283836 1.34774057695721
"16571" "J" -0.215214564858319 -1.43811674235494 -0.606905371044378 -1.30591496268215 -0.0604842728608491 -0.687459010385598 0.122907994310516 -0.927127933703262 -0.534990499406671 1.03769163659864 -0.313355324658782 2.29777280701819 -1.3439419158579 0.344985763687038 -0.219076152283836 -0.932700331599828
"13491" "B" -1.07529874852629 1.28872478171483 1.16191788967733 1.26638725198346 0.435898762517477 0.225592104115312 1.97765639939878 0.51475065681503 1.55573491471739 1.03769163659864 1.80493272228615 1.09221514718301 0.137557192181454 -0.0750370812475673 -0.865604563922719 -0.932700331599828
"14870" "N" 0.644869618809656 1.28872478171483 1.60412370485776 2.55253835931626 1.92504786865245 2.50821989036759 -1.113590942415 -0.446501736863831 1.55573491471739 0.544116847501113 0.897094987881177 -0.515195065930563 -0.232817584828385 -0.495059926182172 -1.5121329755616 -0.932700331599828
"8005" "L" -1.50534084036028 -1.04856795320211 -0.606905371044378 -1.30591496268215 -1.0532503436175 -0.687459010385598 -1.113590942415 -0.927127933703262 -1.05767185293769 -1.43018230888899 -0.615967902793772 -2.52445783232253 -0.232817584828385 0.765008608621643 -0.865604563922719 -2.07292078587835
"9292" "X" 0.644869618809656 0.120078414256358 1.16191788967733 -0.0197638553493475 1.92504786865245 0.225592104115312 -1.113590942415 0.51475065681503 1.03305356118637 -0.936607519791466 0.897094987881177 0.690362593904615 -0.973567138848062 1.60505429849085 -0.219076152283836 1.34774057695721
"15937" "O" -0.215214564858319 0.120078414256358 -0.16469955586395 2.12382132353866 0.435898762517477 1.13864321861622 -0.49534147405224 0.0341244599755994 -0.0123091458756555 0.544116847501113 -0.0107427465237921 -0.515195065930563 0.137557192181454 -1.33510561605138 0.427452259355047 -0.172553362080816
"14139" "L" -2.36542502402826 -1.43811674235494 -2.37572863176609 -1.30591496268215 -2.04601641437415 -1.60051012488651 0.122907994310516 -0.927127933703262 -1.5803532064687 -2.41733188708405 -2.12903079346872 -2.92631038560092 0.137557192181454 -0.495059926182172 -0.219076152283836 -1.69284730111884
"1967" "M" -0.645256656692306 -0.659019164049289 -0.606905371044378 1.69510428776106 -0.0604842728608491 0.225592104115312 0.122907994310516 0.0341244599755994 -0.0123091458756555 0.544116847501113 -1.52380563719874 -0.515195065930563 0.507931969191293 -0.495059926182172 -2.15866138720049 0.20752012267869
"62" "C" 0.644869618809656 -0.659019164049289 -1.93352281658566 -0.877197926904551 -1.0532503436175 -1.14398456763605 0.122907994310516 1.47600305049389 -1.05767185293769 -0.936607519791466 -1.22119305906375 1.09221514718301 -0.232817584828385 0.344985763687038 0.427452259355047 0.967667092197703
"6474" "R" -0.215214564858319 1.28872478171483 0.719712074496906 1.69510428776106 1.92504786865245 2.50821989036759 -1.73184041077775 0.0341244599755994 1.03305356118637 0.0505420584035869 0.291869831611198 -0.515195065930563 -0.603192361838223 -0.495059926182172 0.427452259355047 -0.552626846840322
"8357" "E" -0.215214564858319 1.67827357086765 1.60412370485776 0.837670216205856 0.932281797895803 2.50821989036759 0.122907994310516 0.99537685365446 0.51037220765536 0.0505420584035869 1.19970756601617 -0.917047619208956 -0.603192361838223 -0.0750370812475673 0.427452259355047 0.20752012267869
"8151" "E" 0.214827526975668 1.28872478171483 1.16191788967733 -1.30591496268215 -0.556867308239175 -0.230933453135143 -0.49534147405224 3.39850783785161 -0.0123091458756555 -1.92375709798652 1.19970756601617 -0.515195065930563 0.507931969191293 2.02507714342546 -0.219076152283836 -0.172553362080816
"6915" "K" -0.215214564858319 -0.659019164049289 -0.606905371044378 -0.0197638553493475 -0.0604842728608491 -0.230933453135143 0.122907994310516 0.99537685365446 -0.534990499406671 -0.44303273069394 -0.615967902793772 0.690362593904615 -1.3439419158579 0.765008608621643 -0.219076152283836 0.20752012267869
"16780" "R" 0.644869618809656 0.509627203409181 0.719712074496906 -0.0197638553493475 -0.556867308239175 -0.230933453135143 1.35940693103603 0.0341244599755994 -0.534990499406671 -0.44303273069394 0.897094987881177 -0.515195065930563 2.35980585424049 -0.0750370812475673 -0.219076152283836 -0.552626846840322
"281" "S" -1.07529874852629 3.23646872747894 1.16191788967733 1.26638725198346 1.92504786865245 2.96474544761804 1.97765639939878 0.51475065681503 1.55573491471739 1.03769163659864 0.897094987881177 0.288510040626222 0.137557192181454 -0.495059926182172 0.427452259355047 -0.172553362080816
"10908" "V" 1.07491171064364 0.120078414256358 1.16191788967733 1.26638725198346 1.42866483327413 0.225592104115312 -0.49534147405224 -1.40775413054269 3.12377897531044 0.544116847501113 2.10754530042114 -0.917047619208956 0.507931969191293 -0.0750370812475673 3.01356590591058 1.34774057695721
"18412" "K" -0.215214564858319 -0.269470374896466 0.719712074496906 -0.0197638553493475 0.932281797895803 1.13864321861622 0.122907994310516 0.99537685365446 0.51037220765536 -0.936607519791466 0.594482409746187 0.288510040626222 -1.3439419158579 0.344985763687038 -0.219076152283836 0.587593607438197
"15617" "B" -0.645256656692306 0.899175992562005 -0.16469955586395 -0.448480891126949 0.435898762517477 1.13864321861622 0.741157462673272 -0.927127933703262 -0.0123091458756555 1.03769163659864 -0.0107427465237921 0.288510040626222 -0.232817584828385 0.344985763687038 -0.219076152283836 -0.552626846840322
"3726" "S" -0.645256656692306 4.01556630578459 1.16191788967733 -0.0197638553493475 0.435898762517477 1.59516877586668 -2.35008987914051 -0.927127933703262 -0.0123091458756555 0.0505420584035869 0.897094987881177 -0.515195065930563 -0.603192361838223 -1.33510561605138 -0.865604563922719 -0.552626846840322
"3832" "I" -0.215214564858319 -0.659019164049289 -1.49131700140523 -1.30591496268215 -2.04601641437415 -1.14398456763605 -0.49534147405224 -0.446501736863831 -1.5803532064687 0.544116847501113 -1.22119305906375 -0.515195065930563 -1.3439419158579 0.765008608621643 -0.219076152283836 -0.172553362080816
"16498" "Q" 0.644869618809656 0.899175992562005 0.719712074496906 -0.0197638553493475 0.435898762517477 -0.230933453135143 1.35940693103603 0.51475065681503 0.51037220765536 0.544116847501113 0.291869831611198 -1.31890017248735 1.24868152321097 0.344985763687038 -0.865604563922719 0.587593607438197
"10089" "N" -0.215214564858319 -1.43811674235494 0.719712074496906 0.837670216205856 -0.0604842728608491 0.682117661365768 -0.49534147405224 0.0341244599755994 -0.0123091458756555 0.0505420584035869 0.594482409746187 -0.515195065930563 3.10055540826017 -1.75512846098599 -0.219076152283836 -0.172553362080816
"17670" "P" -0.215214564858319 0.120078414256358 0.277506259316478 0.837670216205856 0.435898762517477 -0.230933453135143 0.122907994310516 -0.927127933703262 2.07841626824841 1.03769163659864 1.19970756601617 1.89592025373979 0.507931969191293 -0.495059926182172 0.427452259355047 -1.31277381635933
"7421" "B" -0.645256656692306 1.28872478171483 0.277506259316478 -0.448480891126949 -1.0532503436175 0.225592104115312 0.741157462673272 -0.446501736863831 -0.534990499406671 0.0505420584035869 0.291869831611198 -0.515195065930563 1.24868152321097 -0.0750370812475673 0.427452259355047 -0.172553362080816
"14633" "C" 0.214827526975668 0.120078414256358 -1.04911118622481 -0.877197926904551 -1.0532503436175 -0.687459010385598 1.35940693103603 2.43725544417275 -1.05767185293769 -0.44303273069394 -0.615967902793772 -0.113342512652171 0.878306746201132 1.18503145355625 0.427452259355047 0.20752012267869
"8415" "W" 0.644869618809656 -1.04856795320211 -0.16469955586395 2.12382132353866 0.435898762517477 0.225592104115312 -1.113590942415 0.51475065681503 1.03305356118637 -2.41733188708405 0.897094987881177 0.690362593904615 -0.973567138848062 -0.915082771116777 1.07398067099393 1.72781406171672
"10488" "O" 0.214827526975668 -0.269470374896466 0.719712074496906 -0.0197638553493475 0.435898762517477 0.682117661365768 -0.49534147405224 0.0341244599755994 0.51037220765536 0.544116847501113 0.594482409746187 -0.515195065930563 1.24868152321097 -0.495059926182172 -0.219076152283836 0.20752012267869
"14461" "K" -0.215214564858319 -0.269470374896466 -1.04911118622481 -0.0197638553493475 -0.0604842728608491 -0.230933453135143 0.122907994310516 0.99537685365446 -0.534990499406671 -0.44303273069394 -0.615967902793772 0.690362593904615 -1.3439419158579 0.344985763687038 -0.219076152283836 0.20752012267869
"12238" "Z" -1.07529874852629 0.899175992562005 0.277506259316478 -0.877197926904551 -0.556867308239175 -0.230933453135143 0.741157462673272 -0.446501736863831 -0.534990499406671 2.02484121479369 -0.918580480928762 0.288510040626222 -0.603192361838223 -0.495059926182172 -0.865604563922719 -1.31277381635933
"3235" "L" -1.50534084036028 -0.659019164049289 -0.606905371044378 -1.30591496268215 -0.556867308239175 -0.687459010385598 0.122907994310516 0.99537685365446 -1.05767185293769 0.0505420584035869 -0.615967902793772 0.288510040626222 -1.3439419158579 0.765008608621643 -0.865604563922719 -1.69284730111884
"11781" "Y" 0.644869618809656 1.28872478171483 2.93074115039905 0.408953180428254 1.42866483327413 0.682117661365768 -1.113590942415 -1.40775413054269 3.12377897531044 0.0505420584035869 0.594482409746187 -0.515195065930563 -0.603192361838223 -1.33510561605138 1.07398067099393 1.72781406171672
"7602" "G" -0.215214564858319 0.120078414256358 -1.49131700140523 -0.448480891126949 -1.54963337899583 -1.14398456763605 0.741157462673272 0.99537685365446 -1.05767185293769 0.0505420584035869 -1.82641821533373 -0.917047619208956 0.507931969191293 -0.0750370812475673 0.427452259355047 -0.172553362080816
"15017" "O" -0.215214564858319 0.120078414256358 0.719712074496906 -0.0197638553493475 0.435898762517477 -0.230933453135143 0.122907994310516 0.51475065681503 0.51037220765536 0.544116847501113 -0.615967902793772 -0.917047619208956 1.24868152321097 1.18503145355625 -0.219076152283836 0.20752012267869
"7203" "Y" 1.93499589431162 -1.04856795320211 -0.16469955586395 -0.877197926904551 -0.556867308239175 -1.14398456763605 -1.113590942415 -1.40775413054269 -0.0123091458756555 -1.92375709798652 -0.0107427465237921 1.89592025373979 -0.232817584828385 -0.0750370812475673 1.72050908263281 1.72781406171672
"9603" "W" 0.644869618809656 -1.04856795320211 -0.606905371044378 1.69510428776106 -0.0604842728608491 -0.230933453135143 -1.113590942415 -0.446501736863831 0.51037220765536 -0.44303273069394 0.594482409746187 -0.113342512652171 -1.3439419158579 -0.915082771116777 2.3670374942717 0.967667092197703
"11676" "E" 0.214827526975668 1.28872478171483 0.277506259316478 -1.30591496268215 -1.0532503436175 -0.687459010385598 -0.49534147405224 3.39850783785161 -0.534990499406671 -1.92375709798652 -0.918580480928762 -0.515195065930563 0.507931969191293 2.44509998836006 -0.219076152283836 -0.552626846840322
"19061" "C" 0.214827526975668 -0.659019164049289 -1.49131700140523 -0.877197926904551 -1.54963337899583 -1.14398456763605 -0.49534147405224 1.47600305049389 -1.05767185293769 -1.43018230888899 -1.22119305906375 1.09221514718301 -0.232817584828385 0.344985763687038 0.427452259355047 0.967667092197703
"16665" "H" 0.214827526975668 -0.269470374896466 -0.16469955586395 -0.0197638553493475 -0.556867308239175 0.682117661365768 -0.49534147405224 0.0341244599755994 -0.534990499406671 0.0505420584035869 -0.0107427465237921 -0.515195065930563 0.507931969191293 0.344985763687038 -0.219076152283836 -0.552626846840322
"9588" "C" -0.215214564858319 -0.269470374896466 -0.16469955586395 -0.877197926904551 -0.556867308239175 -0.230933453135143 0.741157462673272 2.91788164101218 -0.0123091458756555 -1.43018230888899 -0.0107427465237921 1.09221514718301 0.137557192181454 0.344985763687038 0.427452259355047 0.967667092197703
"14238" "B" 0.214827526975668 2.06782236002047 0.277506259316478 1.69510428776106 0.932281797895803 2.96474544761804 0.741157462673272 -0.446501736863831 0.51037220765536 0.544116847501113 0.291869831611198 -0.917047619208956 -0.232817584828385 -0.915082771116777 1.72050908263281 0.20752012267869
"13463" "E" -0.215214564858319 0.509627203409181 0.277506259316478 1.26638725198346 0.435898762517477 1.13864321861622 1.35940693103603 0.51475065681503 -0.0123091458756555 0.0505420584035869 0.594482409746187 -0.515195065930563 -0.232817584828385 0.765008608621643 -0.219076152283836 -0.172553362080816
"3703" "A" -1.07529874852629 0.120078414256358 -0.16469955586395 -0.448480891126949 -0.0604842728608491 0.225592104115312 -1.73184041077775 -0.927127933703262 -0.534990499406671 0.544116847501113 -0.0107427465237921 -0.515195065930563 -1.3439419158579 -0.915082771116777 -1.5121329755616 -1.69284730111884
"7340" "F" 1.07491171064364 1.28872478171483 -0.16469955586395 -0.0197638553493475 -0.556867308239175 -0.230933453135143 -0.49534147405224 -1.88838032738212 0.51037220765536 0.544116847501113 0.594482409746187 1.09221514718301 -0.603192361838223 -0.495059926182172 1.07398067099393 -0.552626846840322
"2850" "Z" 1.50495380247763 3.62601751663177 3.8151527807599 -0.0197638553493475 0.435898762517477 0.682117661365768 -1.73184041077775 -0.927127933703262 2.07841626824841 -0.44303273069394 0.897094987881177 1.4940677004614 -0.603192361838223 -0.915082771116777 0.427452259355047 0.20752012267869
"19981" "R" -0.215214564858319 0.120078414256358 -1.49131700140523 -0.448480891126949 -1.0532503436175 -0.687459010385598 0.122907994310516 -0.927127933703262 -1.05767185293769 0.0505420584035869 -1.22119305906375 -0.515195065930563 0.137557192181454 -0.0750370812475673 -0.865604563922719 -0.552626846840322
"17992" "G" -0.215214564858319 0.120078414256358 0.719712074496906 -0.448480891126949 0.932281797895803 0.682117661365768 1.35940693103603 1.47600305049389 1.03305356118637 -0.936607519791466 0.897094987881177 0.288510040626222 0.507931969191293 -0.0750370812475673 -0.219076152283836 0.587593607438197
"15704" "Y" 1.50495380247763 0.899175992562005 4.25735859594033 0.408953180428254 0.435898762517477 0.682117661365768 -1.113590942415 -0.927127933703262 2.07841626824841 -1.43018230888899 1.19970756601617 1.09221514718301 -0.973567138848062 -0.495059926182172 1.07398067099393 1.34774057695721
"15891" "N" 0.644869618809656 -0.269470374896466 0.719712074496906 1.69510428776106 1.42866483327413 0.682117661365768 0.122907994310516 -0.927127933703262 1.03305356118637 0.0505420584035869 0.594482409746187 -0.515195065930563 0.507931969191293 -0.0750370812475673 -0.219076152283836 -0.172553362080816
"17607" "S" -0.215214564858319 2.4573711491733 -0.606905371044378 0.408953180428254 -0.0604842728608491 0.682117661365768 1.35940693103603 0.0341244599755994 -0.534990499406671 0.544116847501113 -0.313355324658782 -0.113342512652171 -0.232817584828385 -0.915082771116777 0.427452259355047 -0.552626846840322
"13611" "Z" -0.215214564858319 2.84691993832612 1.16191788967733 -0.877197926904551 0.435898762517477 1.59516877586668 0.741157462673272 -0.446501736863831 -0.0123091458756555 0.544116847501113 1.19970756601617 -0.515195065930563 -0.603192361838223 1.60505429849085 -0.865604563922719 -0.172553362080816
"12336" "F" 0.644869618809656 -0.659019164049289 1.16191788967733 -0.448480891126949 2.42143090403078 1.59516877586668 -0.49534147405224 -0.927127933703262 1.55573491471739 0.0505420584035869 1.19970756601617 1.4940677004614 -0.603192361838223 0.344985763687038 0.427452259355047 0.20752012267869
"4994" "S" -0.215214564858319 2.06782236002047 0.277506259316478 -1.30591496268215 -0.556867308239175 -0.687459010385598 0.122907994310516 0.99537685365446 -0.534990499406671 0.0505420584035869 0.291869831611198 -1.31890017248735 0.507931969191293 1.60505429849085 -0.219076152283836 0.20752012267869
"6424" "V" 0.214827526975668 0.120078414256358 -0.16469955586395 1.69510428776106 0.932281797895803 -0.230933453135143 0.122907994310516 -0.927127933703262 2.07841626824841 0.544116847501113 0.897094987881177 -0.515195065930563 0.878306746201132 -0.0750370812475673 2.3670374942717 1.34774057695721
"19755" "B" 0.214827526975668 1.28872478171483 0.719712074496906 -0.448480891126949 -0.556867308239175 1.13864321861622 0.741157462673272 -0.446501736863831 -0.0123091458756555 -0.44303273069394 0.594482409746187 -0.515195065930563 1.24868152321097 -0.0750370812475673 -0.219076152283836 -0.552626846840322
"1854" "Z" -0.645256656692306 0.899175992562005 0.719712074496906 -0.877197926904551 1.42866483327413 0.225592104115312 0.122907994310516 0.51475065681503 1.03305356118637 1.03769163659864 0.594482409746187 1.09221514718301 -0.603192361838223 2.02507714342546 -0.865604563922719 -0.932700331599828
"10916" "N" 1.50495380247763 -0.659019164049289 0.277506259316478 0.837670216205856 0.435898762517477 -0.230933453135143 -0.49534147405224 0.51475065681503 1.55573491471739 0.544116847501113 1.19970756601617 -1.72075272576574 0.137557192181454 0.344985763687038 -0.219076152283836 -0.552626846840322
"18096" "B" 0.214827526975668 0.899175992562005 0.277506259316478 0.408953180428254 1.42866483327413 2.05169433311713 -0.49534147405224 -0.446501736863831 1.03305356118637 0.0505420584035869 0.594482409746187 -0.515195065930563 0.137557192181454 -0.0750370812475673 0.427452259355047 -0.552626846840322
"13064" "A" -0.645256656692306 -1.04856795320211 0.277506259316478 -0.448480891126949 -0.0604842728608491 -0.687459010385598 -0.49534147405224 0.0341244599755994 -0.534990499406671 -0.44303273069394 0.594482409746187 -0.917047619208956 -0.603192361838223 -1.75512846098599 -0.865604563922719 -2.45299427063785
"11391" "C" 0.214827526975668 0.120078414256358 -0.16469955586395 -0.877197926904551 -0.556867308239175 -0.687459010385598 1.35940693103603 2.43725544417275 -0.534990499406671 -0.936607519791466 -0.0107427465237921 0.288510040626222 0.878306746201132 0.765008608621643 1.07398067099393 0.587593607438197
"16023" "E" -0.645256656692306 1.28872478171483 0.719712074496906 -1.30591496268215 -0.556867308239175 -0.230933453135143 -0.49534147405224 3.39850783785161 -0.0123091458756555 -1.92375709798652 0.594482409746187 -0.515195065930563 0.507931969191293 2.86512283329467 -0.219076152283836 0.20752012267869
"12758" "I" 0.644869618809656 -1.04856795320211 -0.16469955586395 -1.30591496268215 -1.0532503436175 -0.687459010385598 -0.49534147405224 -0.446501736863831 -1.05767185293769 0.0505420584035869 -0.0107427465237921 1.89592025373979 -1.71431669286774 0.344985763687038 -0.219076152283836 -0.172553362080816
"12088" "G" 0.644869618809656 1.28872478171483 0.719712074496906 1.69510428776106 1.42866483327413 2.50821989036759 -0.49534147405224 0.0341244599755994 1.03305356118637 0.0505420584035869 0.291869831611198 -0.515195065930563 0.507931969191293 -1.33510561605138 1.72050908263281 0.20752012267869
"7000" "V" 1.50495380247763 -1.04856795320211 0.719712074496906 -0.0197638553493475 -0.0604842728608491 -0.230933453135143 0.122907994310516 0.51475065681503 -0.0123091458756555 0.0505420584035869 0.594482409746187 -0.515195065930563 -0.973567138848062 -0.495059926182172 1.07398067099393 2.10788754647622
"4828" "P" 1.07491171064364 0.120078414256358 -0.16469955586395 -0.448480891126949 -0.556867308239175 -0.687459010385598 0.122907994310516 -1.40775413054269 -0.534990499406671 -0.936607519791466 0.291869831611198 -0.113342512652171 1.98943107723065 -0.495059926182172 1.07398067099393 -0.172553362080816
"9298" "S" -0.215214564858319 1.67827357086765 0.277506259316478 -0.448480891126949 -0.556867308239175 0.225592104115312 0.122907994310516 0.51475065681503 -0.534990499406671 0.544116847501113 0.291869831611198 -0.515195065930563 0.878306746201132 -0.0750370812475673 0.427452259355047 0.20752012267869
"8064" "M" 0.644869618809656 -0.659019164049289 -0.16469955586395 2.55253835931626 1.42866483327413 0.225592104115312 -0.49534147405224 1.47600305049389 2.07841626824841 -0.936607519791466 0.897094987881177 -1.72075272576574 0.137557192181454 -0.0750370812475673 1.72050908263281 -0.932700331599828
"7741" "Z" 0.214827526975668 0.509627203409181 -0.606905371044378 -0.0197638553493475 -0.0604842728608491 -0.230933453135143 -1.73184041077775 0.51475065681503 0.51037220765536 -0.936607519791466 0.594482409746187 1.09221514718301 -0.973567138848062 1.18503145355625 0.427452259355047 0.967667092197703
"5674" "I" -0.215214564858319 -1.04856795320211 -1.04911118622481 -1.30591496268215 -1.54963337899583 -1.14398456763605 0.122907994310516 0.0341244599755994 -1.5803532064687 0.0505420584035869 -0.918580480928762 1.89592025373979 -1.71431669286774 0.765008608621643 -0.219076152283836 -0.172553362080816
"12928" "W" 1.50495380247763 -1.04856795320211 -0.606905371044378 1.69510428776106 0.932281797895803 0.225592104115312 -1.113590942415 0.0341244599755994 1.03305356118637 -1.43018230888899 -0.615967902793772 0.288510040626222 -0.973567138848062 -1.33510561605138 1.72050908263281 0.967667092197703
"7660" "E" -0.215214564858319 1.28872478171483 -1.93352281658566 -1.30591496268215 -1.54963337899583 -1.14398456763605 0.741157462673272 1.95662924733332 -1.5803532064687 -0.936607519791466 -2.12903079346872 -0.515195065930563 0.137557192181454 0.765008608621643 -0.219076152283836 -0.172553362080816
"9617" "D" -0.645256656692306 0.120078414256358 0.277506259316478 -0.0197638553493475 -0.556867308239175 -0.687459010385598 0.122907994310516 -1.40775413054269 -0.534990499406671 -0.936607519791466 0.291869831611198 -1.31890017248735 1.98943107723065 1.18503145355625 -0.219076152283836 -0.552626846840322
"7596" "V" -1.07529874852629 0.509627203409181 0.719712074496906 2.12382132353866 0.435898762517477 2.05169433311713 0.122907994310516 0.0341244599755994 -0.0123091458756555 0.0505420584035869 0.594482409746187 -0.113342512652171 0.137557192181454 -1.33510561605138 -0.219076152283836 0.20752012267869
"9830" "R" 1.07491171064364 0.509627203409181 -0.606905371044378 -0.448480891126949 -1.54963337899583 -0.687459010385598 1.97765639939878 0.51475065681503 -1.05767185293769 -0.936607519791466 -0.313355324658782 -0.515195065930563 0.878306746201132 -0.915082771116777 -1.5121329755616 -0.932700331599828
"19714" "R" 0.214827526975668 0.509627203409181 -0.16469955586395 1.26638725198346 -0.0604842728608491 1.13864321861622 0.741157462673272 0.51475065681503 -0.534990499406671 -0.44303273069394 -0.313355324658782 -0.917047619208956 -0.603192361838223 -0.915082771116777 -0.865604563922719 -0.552626846840322
"12973" "Y" 1.07491171064364 -1.43811674235494 -0.606905371044378 -0.448480891126949 -0.0604842728608491 -1.14398456763605 0.122907994310516 0.0341244599755994 -0.534990499406671 -0.936607519791466 -1.22119305906375 -0.113342512652171 -0.603192361838223 -1.33510561605138 1.72050908263281 2.48796103123573
"7649" "M" -0.645256656692306 -0.269470374896466 -1.04911118622481 2.55253835931626 0.435898762517477 -0.230933453135143 0.741157462673272 0.51475065681503 -0.0123091458756555 0.0505420584035869 -0.918580480928762 0.690362593904615 -0.603192361838223 -0.495059926182172 -2.15866138720049 0.587593607438197
"5288" "H" -0.215214564858319 1.67827357086765 0.277506259316478 1.26638725198346 -0.0604842728608491 1.13864321861622 -0.49534147405224 -0.446501736863831 -0.534990499406671 0.544116847501113 0.291869831611198 -0.917047619208956 -0.232817584828385 -1.33510561605138 -0.219076152283836 -0.172553362080816
"12205" "Z" -0.215214564858319 1.67827357086765 0.719712074496906 -1.30591496268215 -0.0604842728608491 -0.687459010385598 0.122907994310516 0.0341244599755994 -0.0123091458756555 0.0505420584035869 0.594482409746187 0.288510040626222 -0.232817584828385 3.70516852316388 -0.219076152283836 -0.172553362080816
